id_paquete;peso;descripcion
3700;8.6;Sin descripcion
3701;1.3;Fragil
3702;7.6;Sin descripcion
3703;5.4;Sin descripcion
3704;2.5;Sin descripcion
3705;2.1;Sin descripcion
3706;5.2;Fragil
3707;7.3;Sin descripcion
3708;9.1;Sin descripcion
3709;3.6;Sin descripcion
3710;10.2;Fragil
3711;5.1;Fragil
3712;1.8;Fragil
3713;9.1;Sin descripcion
3714;9.3;Fragil
3715;6.1;Fragil
3716;1.8;Sin descripcion
3717;9.3;Fragil
3718;8.2;Fragil
3719;7.7;Fragil
3720;8.6;Fragil
3721;9.3;Fragil
3722;9.4;Fragil
3723;4.1;Fragil
3724;1.2;Fragil
3725;6.3;Fragil
3726;7.4;Sin descripcion
3727;7.3;Sin descripcion
3728;8.1;Sin descripcion
3729;7.9;Sin descripcion
3730;9.9;Sin descripcion
3731;9.8;Fragil
3732;6.6;Fragil
3733;4.5;Sin descripcion
3734;5.3;Sin descripcion
3735;8.5;Fragil
3736;1.5;Fragil
3737;7.5;Sin descripcion
3738;2.8;Fragil
3739;10.6;Sin descripcion
3740;9.8;Fragil
3741;8.3;Fragil
3742;1.8;Fragil
3743;6.1;Sin descripcion
3744;3.1;Sin descripcion
3745;10.4;Fragil
3746;3.4;Fragil
3747;4.8;Fragil
3748;4.5;Sin descripcion
3749;1.2;Fragil
3750;7.7;Fragil
3751;1.4;Sin descripcion
3752;7.9;Fragil
3753;10.1;Fragil
3754;3.3;Sin descripcion
3755;3.2;Fragil
3756;5.1;Sin descripcion
3757;10.9;Fragil
3758;6.5;Fragil
3759;5.2;Fragil
3760;6.3;Sin descripcion
3761;1.7;Sin descripcion
3762;8.5;Fragil
3763;7.1;Fragil
3764;1.0;Fragil
3765;10.3;Fragil
3766;7.0;Fragil
3767;10.3;Fragil
3768;5.5;Fragil
3769;8.8;Sin descripcion
3770;7.3;Sin descripcion
3771;8.8;Sin descripcion
3772;2.8;Sin descripcion
3773;1.8;Fragil
3774;2.5;Sin descripcion
3775;10.3;Fragil
3776;9.5;Sin descripcion
3777;8.9;Fragil
3778;3.2;Fragil
3779;5.2;Fragil
3780;10.6;Fragil
3781;10.4;Sin descripcion
3782;4.0;Sin descripcion
3783;4.6;Fragil
3784;9.6;Sin descripcion
3785;5.7;Fragil
3786;5.1;Fragil
3787;9.4;Sin descripcion
3788;2.5;Fragil
3789;7.1;Sin descripcion
3790;10.9;Fragil
3791;3.8;Sin descripcion
3792;10.8;Fragil
3793;4.3;Sin descripcion
3794;1.3;Sin descripcion
3795;3.1;Sin descripcion
3796;9.8;Sin descripcion
3797;4.4;Sin descripcion
3798;3.4;Sin descripcion
3799;5.6;Sin descripcion
3800;9.2;Fragil
3801;8.1;Sin descripcion
3802;6.9;Sin descripcion
3803;3.4;Sin descripcion
3804;10.0;Sin descripcion
3805;4.0;Sin descripcion
3806;1.4;Sin descripcion
3807;10.7;Fragil
3808;2.8;Sin descripcion
3809;7.8;Sin descripcion
3810;1.4;Sin descripcion
3811;6.9;Fragil
3812;7.0;Sin descripcion
3813;9.5;Fragil
3814;8.7;Sin descripcion
3815;3.7;Sin descripcion
3816;2.4;Fragil
3817;10.7;Fragil
3818;2.1;Sin descripcion
3819;5.8;Sin descripcion
3820;2.1;Fragil
3821;10.4;Sin descripcion
3822;7.3;Fragil
3823;7.3;Fragil
3824;2.9;Sin descripcion
3825;5.4;Sin descripcion
3826;5.9;Sin descripcion
3827;1.1;Sin descripcion
3828;8.2;Sin descripcion
3829;5.9;Fragil
3830;8.4;Sin descripcion
3831;1.2;Sin descripcion
3832;1.7;Sin descripcion
3833;6.4;Fragil
3834;7.4;Sin descripcion
3835;1.9;Sin descripcion
3836;1.4;Sin descripcion
3837;4.5;Fragil
3838;4.9;Fragil
3839;5.7;Sin descripcion
3840;10.9;Fragil
3841;7.0;Fragil
3842;7.1;Sin descripcion
3843;6.0;Sin descripcion
3844;9.1;Sin descripcion
3845;2.6;Sin descripcion
3846;6.5;Fragil
3847;8.4;Fragil
3848;5.3;Sin descripcion
3849;1.5;Sin descripcion
3850;10.4;Fragil
3851;10.4;Fragil
3852;6.6;Sin descripcion
3853;3.5;Sin descripcion
3854;4.6;Fragil
3855;3.4;Sin descripcion
3856;2.9;Sin descripcion
3857;2.1;Sin descripcion
3858;8.9;Sin descripcion
3859;2.2;Fragil
3860;4.8;Sin descripcion
3861;5.8;Sin descripcion
3862;3.3;Fragil
3863;6.1;Fragil
3864;1.8;Sin descripcion
3865;3.3;Fragil
3866;6.2;Fragil
3867;9.0;Fragil
3868;7.5;Sin descripcion
3869;10.2;Fragil
3870;3.7;Sin descripcion
3871;1.0;Fragil
3872;9.6;Sin descripcion
3873;10.1;Sin descripcion
3874;3.2;Sin descripcion
3875;10.6;Fragil
3876;6.6;Fragil
3877;8.3;Fragil
3878;5.8;Fragil
3879;4.6;Sin descripcion
3880;9.1;Fragil
3881;10.8;Sin descripcion
3882;6.8;Fragil
3883;9.4;Fragil
3884;9.3;Sin descripcion
3885;2.8;Sin descripcion
3886;10.8;Fragil
3887;4.2;Sin descripcion
3888;2.1;Sin descripcion
3889;1.9;Sin descripcion
3890;8.6;Sin descripcion
3891;5.9;Sin descripcion
3892;7.5;Sin descripcion
3893;4.6;Sin descripcion
3894;10.2;Fragil
3895;6.6;Fragil
3896;2.8;Fragil
3897;8.9;Sin descripcion
3898;10.6;Sin descripcion
3899;6.4;Fragil
3900;1.2;Sin descripcion
3901;9.3;Fragil
3902;1.6;Sin descripcion
3903;8.9;Fragil
3904;10.9;Sin descripcion
3905;10.5;Sin descripcion
3906;2.9;Fragil
3907;5.8;Fragil
3908;9.0;Fragil
3909;8.1;Sin descripcion
3910;4.8;Sin descripcion
3911;2.1;Sin descripcion
3912;8.2;Sin descripcion
3913;1.5;Fragil
3914;9.3;Sin descripcion
3915;5.4;Sin descripcion
3916;5.9;Fragil
3917;1.4;Fragil
3918;8.3;Fragil
3919;6.1;Sin descripcion
3920;2.9;Fragil
3921;9.7;Sin descripcion
3922;7.4;Sin descripcion
3923;4.4;Fragil
3924;10.5;Sin descripcion
3925;6.3;Sin descripcion
3926;4.1;Sin descripcion
3927;1.4;Fragil
3928;10.7;Fragil
3929;4.6;Fragil
3930;4.8;Fragil
3931;6.9;Fragil
3932;9.7;Sin descripcion
3933;2.0;Sin descripcion
3934;5.4;Sin descripcion
3935;10.2;Sin descripcion
3936;9.2;Fragil
3937;1.5;Sin descripcion
3938;10.5;Sin descripcion
3939;4.8;Sin descripcion
3940;1.5;Sin descripcion
3941;1.9;Sin descripcion
3942;1.9;Fragil
3943;1.4;Sin descripcion
3944;10.1;Sin descripcion
3945;10.3;Fragil
3946;8.3;Sin descripcion
3947;2.8;Fragil
3948;1.6;Sin descripcion
3949;2.0;Sin descripcion
3950;5.9;Sin descripcion
3951;10.6;Fragil
3952;4.7;Sin descripcion
3953;2.7;Fragil
3954;5.1;Sin descripcion
3955;6.1;Sin descripcion
3956;2.6;Sin descripcion
3957;3.3;Sin descripcion
3958;9.3;Sin descripcion
3959;7.6;Fragil
3960;7.5;Sin descripcion
3961;9.2;Sin descripcion
3962;1.8;Sin descripcion
3963;7.5;Fragil
3964;10.9;Fragil
3965;9.8;Sin descripcion
3966;2.1;Fragil
3967;1.7;Fragil
3968;9.0;Fragil
3969;8.2;Sin descripcion
3970;7.8;Fragil
3971;3.5;Fragil
3972;4.7;Sin descripcion
3973;5.2;Fragil
3974;1.8;Fragil
3975;3.4;Sin descripcion
3976;6.2;Sin descripcion
3977;3.2;Fragil
3978;9.6;Fragil
3979;8.1;Sin descripcion
3980;6.6;Fragil
3981;10.6;Sin descripcion
3982;9.1;Sin descripcion
3983;10.5;Fragil
3984;5.4;Fragil
3985;2.7;Sin descripcion
3986;2.1;Sin descripcion
3987;3.6;Fragil
3988;2.2;Sin descripcion
3989;1.0;Fragil
3990;10.6;Sin descripcion
3991;10.0;Fragil
3992;9.3;Fragil
3993;10.3;Fragil
3994;3.9;Fragil
3995;10.4;Fragil
3996;6.3;Fragil
3997;10.1;Fragil
3998;1.3;Fragil
3999;2.7;Sin descripcion
4000;9.7;Sin descripcion
4001;10.7;Sin descripcion
4002;7.5;Sin descripcion
4003;3.3;Fragil
4004;5.9;Sin descripcion
4005;10.1;Sin descripcion
4006;4.5;Fragil
4007;4.5;Fragil
4008;9.0;Fragil
4009;7.1;Sin descripcion
4010;8.7;Sin descripcion
4011;4.5;Sin descripcion
4012;1.4;Sin descripcion
4013;2.0;Sin descripcion
4014;10.8;Sin descripcion
4015;8.6;Sin descripcion
4016;7.5;Fragil
4017;6.4;Fragil
4018;10.8;Fragil
4019;8.8;Fragil
4020;4.2;Sin descripcion
4021;9.2;Sin descripcion
4022;1.1;Fragil
4023;6.0;Fragil
4024;10.9;Sin descripcion
4025;9.5;Sin descripcion
4026;8.8;Fragil
4027;5.2;Fragil
4028;1.6;Fragil
4029;8.9;Sin descripcion
4030;7.7;Sin descripcion
4031;4.0;Sin descripcion
4032;5.3;Fragil
4033;3.3;Fragil
4034;9.0;Sin descripcion
4035;1.7;Fragil
4036;4.0;Sin descripcion
4037;8.6;Fragil
4038;3.0;Sin descripcion
4039;2.9;Fragil
4040;9.2;Sin descripcion
4041;10.1;Fragil
4042;7.0;Sin descripcion
4043;8.9;Sin descripcion
4044;2.0;Sin descripcion
4045;8.1;Sin descripcion
4046;5.2;Fragil
4047;1.6;Sin descripcion
4048;10.6;Sin descripcion
4049;9.2;Fragil
4050;9.2;Sin descripcion
4051;7.8;Sin descripcion
4052;7.7;Sin descripcion
4053;1.7;Fragil
4054;7.6;Sin descripcion
4055;8.6;Sin descripcion
4056;2.5;Sin descripcion
4057;2.0;Fragil
4058;9.4;Fragil
4059;8.4;Fragil
4060;4.0;Fragil
4061;2.1;Fragil
4062;5.0;Fragil
4063;1.7;Sin descripcion
4064;3.9;Sin descripcion
4065;4.5;Sin descripcion
4066;10.8;Fragil
4067;1.0;Sin descripcion
4068;7.9;Sin descripcion
4069;4.6;Fragil
4070;5.3;Sin descripcion
4071;7.5;Fragil
4072;2.3;Fragil
4073;1.8;Sin descripcion
4074;6.4;Fragil
4075;8.9;Sin descripcion
4076;4.7;Fragil
4077;4.6;Fragil
4078;1.1;Sin descripcion
4079;2.3;Sin descripcion
4080;1.1;Sin descripcion
4081;1.9;Sin descripcion
4082;2.3;Sin descripcion
4083;4.6;Sin descripcion
4084;3.3;Sin descripcion
4085;4.4;Sin descripcion
4086;10.9;Sin descripcion
4087;2.4;Sin descripcion
4088;4.5;Sin descripcion
4089;7.1;Sin descripcion
4090;10.7;Fragil
4091;10.7;Sin descripcion
4092;9.3;Sin descripcion
4093;9.7;Fragil
4094;4.9;Fragil
4095;6.2;Fragil
4096;1.4;Fragil
4097;2.6;Sin descripcion
4098;7.6;Fragil
4099;8.4;Sin descripcion
4100;2.0;Fragil
4101;9.8;Sin descripcion
4102;1.2;Sin descripcion
4103;2.6;Sin descripcion
4104;6.2;Fragil
4105;3.9;Sin descripcion
4106;8.7;Fragil
4107;3.4;Fragil
4108;10.2;Sin descripcion
4109;2.0;Sin descripcion
4110;9.1;Sin descripcion
4111;2.1;Sin descripcion
4112;3.2;Sin descripcion
4113;9.5;Fragil
4114;6.2;Sin descripcion
4115;10.3;Fragil
4116;8.8;Fragil
4117;6.6;Fragil
4118;9.8;Fragil
4119;2.3;Fragil
4120;4.2;Sin descripcion
4121;8.9;Sin descripcion
4122;7.2;Sin descripcion
4123;1.4;Fragil
4124;10.4;Fragil
4125;9.8;Sin descripcion
4126;10.3;Fragil
4127;6.9;Fragil
4128;2.1;Fragil
4129;1.1;Fragil
4130;10.4;Fragil
4131;1.1;Fragil
4132;8.9;Sin descripcion
4133;2.1;Fragil
4134;6.7;Fragil
4135;5.2;Fragil
4136;2.8;Fragil
4137;7.1;Sin descripcion
4138;9.4;Sin descripcion
4139;7.0;Fragil
4140;2.9;Fragil
4141;9.9;Sin descripcion
4142;2.6;Sin descripcion
4143;1.9;Fragil
4144;5.3;Fragil
4145;8.0;Fragil
4146;1.9;Fragil
4147;9.1;Fragil
4148;4.2;Sin descripcion
4149;2.2;Fragil
4150;10.1;Sin descripcion
4151;1.0;Sin descripcion
4152;8.2;Fragil
4153;6.1;Sin descripcion
4154;1.7;Fragil
4155;4.7;Sin descripcion
4156;5.8;Sin descripcion
4157;8.1;Sin descripcion
4158;1.7;Sin descripcion
4159;2.9;Sin descripcion
4160;10.9;Sin descripcion
4161;7.2;Fragil
4162;1.5;Sin descripcion
4163;9.4;Fragil
4164;6.0;Sin descripcion
4165;1.6;Sin descripcion
4166;7.8;Fragil
4167;1.3;Sin descripcion
4168;8.1;Sin descripcion
4169;1.6;Sin descripcion
4170;8.0;Fragil
4171;9.3;Sin descripcion
4172;2.9;Sin descripcion
4173;6.8;Sin descripcion
4174;5.3;Fragil
4175;8.9;Fragil
4176;4.1;Sin descripcion
4177;5.0;Sin descripcion
4178;3.7;Fragil
4179;5.8;Sin descripcion
4180;8.0;Sin descripcion
4181;2.2;Sin descripcion
4182;5.7;Fragil
4183;10.4;Fragil
4184;6.3;Fragil
4185;6.5;Fragil
4186;8.3;Fragil
4187;3.9;Sin descripcion
4188;5.1;Fragil
4189;2.9;Sin descripcion
4190;3.5;Fragil
4191;2.8;Fragil
4192;2.7;Sin descripcion
4193;6.5;Fragil
4194;4.1;Fragil
4195;6.5;Sin descripcion
4196;5.7;Sin descripcion
4197;1.9;Fragil
4198;3.0;Sin descripcion
4199;1.2;Sin descripcion
4200;9.9;Fragil
4201;1.2;Fragil
4202;3.1;Fragil
4203;4.9;Fragil
4204;1.3;Sin descripcion
4205;10.2;Fragil
4206;8.9;Fragil
4207;3.2;Fragil
4208;1.0;Fragil
4209;5.0;Sin descripcion
4210;7.9;Fragil
4211;5.4;Fragil
4212;9.6;Sin descripcion
4213;4.6;Sin descripcion
4214;7.3;Fragil
4215;8.0;Fragil
4216;4.2;Sin descripcion
4217;7.2;Fragil
4218;9.8;Fragil
4219;7.9;Fragil
4220;7.3;Sin descripcion
4221;4.7;Sin descripcion
4222;9.1;Sin descripcion
4223;6.2;Fragil
4224;4.9;Fragil
4225;2.4;Fragil
4226;1.3;Fragil
4227;6.3;Sin descripcion
4228;2.5;Sin descripcion
4229;9.3;Fragil
4230;6.3;Fragil
4231;6.3;Sin descripcion
4232;8.4;Sin descripcion
4233;10.3;Fragil
4234;4.9;Fragil
4235;9.5;Sin descripcion
4236;9.3;Fragil
4237;3.3;Sin descripcion
4238;5.6;Sin descripcion
4239;2.1;Sin descripcion
4240;4.3;Sin descripcion
4241;8.8;Sin descripcion
4242;3.1;Sin descripcion
4243;4.6;Sin descripcion
4244;3.4;Fragil
4245;7.8;Fragil
4246;6.2;Sin descripcion
4247;1.7;Sin descripcion
4248;9.1;Sin descripcion
4249;4.0;Sin descripcion
4250;10.4;Fragil
4251;6.1;Sin descripcion
4252;4.5;Fragil
4253;4.0;Sin descripcion
4254;2.7;Fragil
4255;5.2;Fragil
4256;4.9;Fragil
4257;8.3;Fragil
4258;2.9;Fragil
4259;5.0;Fragil
4260;8.8;Sin descripcion
4261;3.1;Sin descripcion
4262;10.4;Fragil
4263;10.5;Sin descripcion
4264;8.7;Sin descripcion
4265;8.4;Sin descripcion
4266;2.8;Sin descripcion
4267;9.0;Fragil
4268;1.4;Fragil
4269;8.8;Sin descripcion
4270;1.5;Sin descripcion
4271;2.2;Sin descripcion
4272;6.8;Sin descripcion
4273;5.2;Sin descripcion
4274;7.5;Sin descripcion
4275;5.2;Fragil
4276;6.9;Fragil
4277;1.6;Fragil
4278;7.3;Fragil
4279;1.8;Sin descripcion
4280;10.4;Sin descripcion
4281;10.8;Sin descripcion
4282;3.4;Fragil
4283;5.9;Fragil
4284;9.5;Sin descripcion
4285;7.3;Sin descripcion
4286;1.3;Sin descripcion
4287;4.6;Fragil
4288;8.8;Sin descripcion
4289;9.4;Sin descripcion
4290;7.2;Sin descripcion
4291;7.8;Sin descripcion
4292;10.9;Fragil
4293;6.7;Fragil
4294;7.2;Sin descripcion
4295;9.2;Fragil
4296;4.8;Fragil
4297;9.6;Sin descripcion
4298;2.5;Sin descripcion
4299;6.4;Sin descripcion
4300;3.5;Sin descripcion
4301;10.0;Sin descripcion
4302;2.5;Fragil
4303;2.3;Sin descripcion
4304;2.5;Sin descripcion
4305;10.8;Sin descripcion
4306;9.6;Fragil
4307;5.9;Sin descripcion
4308;7.8;Fragil
4309;6.7;Sin descripcion
4310;9.6;Fragil
4311;1.5;Sin descripcion
4312;7.2;Fragil
4313;8.6;Sin descripcion
4314;4.3;Fragil
4315;7.3;Sin descripcion
4316;1.7;Sin descripcion
4317;7.3;Sin descripcion
4318;8.4;Sin descripcion
4319;5.0;Fragil
4320;9.1;Fragil
4321;9.2;Sin descripcion
4322;7.6;Sin descripcion
4323;6.8;Fragil
4324;1.2;Fragil
4325;4.1;Fragil
4326;1.7;Sin descripcion
4327;7.6;Sin descripcion
4328;6.0;Fragil
4329;7.7;Fragil
4330;4.2;Sin descripcion
4331;4.1;Fragil
4332;4.3;Fragil
4333;6.0;Fragil
4334;5.5;Fragil
4335;1.4;Fragil
4336;10.6;Fragil
4337;9.6;Sin descripcion
4338;6.1;Fragil
4339;2.5;Sin descripcion
4340;8.7;Fragil
4341;2.2;Fragil
4342;3.5;Sin descripcion
4343;2.6;Sin descripcion
4344;8.9;Sin descripcion
4345;3.3;Fragil
4346;9.7;Sin descripcion
4347;4.6;Fragil
4348;6.5;Sin descripcion
4349;6.1;Fragil
4350;10.0;Fragil
4351;1.2;Sin descripcion
4352;4.1;Sin descripcion
4353;3.3;Fragil
4354;1.8;Fragil
4355;8.2;Fragil
4356;7.4;Fragil
4357;2.2;Fragil
4358;2.8;Sin descripcion
4359;5.0;Fragil
4360;10.9;Fragil
4361;5.0;Sin descripcion
4362;3.6;Fragil
4363;10.5;Fragil
4364;2.4;Sin descripcion
4365;2.0;Sin descripcion
4366;1.7;Fragil
4367;7.7;Fragil
4368;5.7;Sin descripcion
4369;2.4;Sin descripcion
4370;5.1;Sin descripcion
4371;6.8;Fragil
4372;9.3;Fragil
4373;2.1;Fragil
4374;1.9;Fragil
4375;5.8;Fragil
4376;1.5;Fragil
4377;1.5;Sin descripcion
4378;9.2;Fragil
4379;3.1;Fragil
4380;7.0;Fragil
4381;4.4;Sin descripcion
4382;5.9;Sin descripcion
4383;6.5;Fragil
4384;5.5;Sin descripcion
4385;2.8;Fragil
4386;8.7;Fragil
4387;3.1;Sin descripcion
4388;5.7;Fragil
4389;5.1;Sin descripcion
4390;1.2;Sin descripcion
4391;8.7;Sin descripcion
4392;10.3;Sin descripcion
4393;4.7;Fragil
4394;10.2;Fragil
4395;7.0;Fragil
4396;3.6;Fragil
4397;10.2;Sin descripcion
4398;9.5;Fragil
4399;3.1;Fragil
4400;6.0;Fragil
4401;7.9;Fragil
4402;5.9;Sin descripcion
4403;6.8;Sin descripcion
4404;4.6;Sin descripcion
4405;10.1;Fragil
4406;9.1;Fragil
4407;7.7;Sin descripcion
4408;1.4;Fragil
4409;1.7;Fragil
4410;1.7;Fragil
4411;8.9;Sin descripcion
4412;4.6;Sin descripcion
4413;5.5;Fragil
4414;4.2;Sin descripcion
4415;5.4;Sin descripcion
4416;4.0;Sin descripcion
4417;3.0;Fragil
4418;5.9;Fragil
4419;4.3;Fragil
4420;3.6;Fragil
4421;7.7;Sin descripcion
4422;7.3;Sin descripcion
4423;4.6;Fragil
4424;10.0;Sin descripcion
4425;10.2;Fragil
4426;3.7;Sin descripcion
4427;2.0;Fragil
4428;3.9;Sin descripcion
4429;5.8;Fragil
4430;5.0;Sin descripcion
4431;8.6;Sin descripcion
4432;2.0;Sin descripcion
4433;3.6;Sin descripcion
4434;6.3;Sin descripcion
4435;3.2;Fragil
4436;5.5;Fragil
4437;1.6;Sin descripcion
4438;1.1;Fragil
4439;2.4;Fragil
4440;9.9;Sin descripcion
4441;1.6;Fragil
4442;7.7;Sin descripcion
4443;2.4;Sin descripcion
4444;5.1;Sin descripcion
4445;3.1;Fragil
4446;5.9;Fragil
4447;10.2;Fragil
4448;2.0;Sin descripcion
4449;5.7;Sin descripcion
4450;8.8;Sin descripcion
4451;1.5;Fragil
4452;5.4;Fragil
4453;7.4;Fragil
4454;2.5;Sin descripcion
4455;2.2;Fragil
4456;8.2;Sin descripcion
4457;4.4;Sin descripcion
4458;3.5;Sin descripcion
4459;5.5;Sin descripcion
4460;7.4;Fragil
4461;2.6;Fragil
4462;8.9;Fragil
4463;2.1;Fragil
4464;5.7;Fragil
4465;4.4;Sin descripcion
4466;1.4;Sin descripcion
4467;6.1;Sin descripcion
4468;2.6;Fragil
4469;4.5;Fragil
4470;4.1;Fragil
4471;10.9;Fragil
4472;5.6;Sin descripcion
4473;2.1;Fragil
4474;7.7;Sin descripcion
4475;10.2;Fragil
4476;9.4;Fragil
4477;7.6;Sin descripcion
4478;10.1;Sin descripcion
4479;2.9;Sin descripcion
4480;10.4;Sin descripcion
4481;5.0;Sin descripcion
4482;5.6;Sin descripcion
4483;3.5;Sin descripcion
4484;7.5;Fragil
4485;7.8;Fragil
4486;10.3;Sin descripcion
4487;3.8;Fragil
4488;2.6;Sin descripcion
4489;7.7;Sin descripcion
4490;4.0;Fragil
4491;8.2;Fragil
4492;2.6;Sin descripcion
4493;6.4;Sin descripcion
4494;6.9;Sin descripcion
4495;8.9;Sin descripcion
4496;4.4;Sin descripcion
4497;1.8;Fragil
4498;3.3;Fragil
4499;5.8;Sin descripcion
4500;7.1;Fragil
4501;4.1;Fragil
4502;8.1;Sin descripcion
4503;8.6;Sin descripcion
4504;5.4;Fragil
4505;8.3;Fragil
4506;4.8;Sin descripcion
4507;4.2;Fragil
4508;4.7;Sin descripcion
4509;7.2;Sin descripcion
4510;8.3;Fragil
4511;8.7;Fragil
4512;10.5;Fragil
4513;4.1;Fragil
4514;6.3;Sin descripcion
4515;5.0;Sin descripcion
4516;9.8;Sin descripcion
4517;10.6;Fragil
4518;6.7;Sin descripcion
4519;6.2;Fragil
4520;3.6;Fragil
4521;1.4;Sin descripcion
4522;1.7;Fragil
4523;4.8;Fragil
4524;6.2;Sin descripcion
4525;9.8;Fragil
4526;9.8;Sin descripcion
4527;2.2;Fragil
4528;3.6;Fragil
4529;1.8;Sin descripcion
4530;5.2;Fragil
4531;10.9;Sin descripcion
4532;9.7;Fragil
4533;3.9;Fragil
4534;2.1;Sin descripcion
4535;6.6;Fragil
4536;4.3;Fragil
4537;1.6;Fragil
4538;3.4;Fragil
4539;7.9;Sin descripcion
4540;6.9;Fragil
4541;1.8;Fragil
4542;1.1;Fragil
4543;6.1;Fragil
4544;6.1;Sin descripcion
4545;9.3;Fragil
4546;7.9;Sin descripcion
4547;6.8;Fragil
4548;8.4;Fragil
4549;1.6;Sin descripcion
4550;10.3;Fragil
4551;6.2;Fragil
4552;6.7;Sin descripcion
4553;4.8;Fragil
4554;4.8;Sin descripcion
4555;10.6;Fragil
4556;8.3;Sin descripcion
4557;5.1;Sin descripcion
4558;8.2;Sin descripcion
4559;6.7;Fragil
4560;4.0;Fragil
4561;4.7;Sin descripcion
4562;5.4;Fragil
4563;8.9;Sin descripcion
4564;8.1;Fragil
4565;7.2;Fragil
4566;7.1;Sin descripcion
4567;9.4;Fragil
4568;5.4;Fragil
4569;7.3;Fragil
4570;8.9;Fragil
4571;3.8;Fragil
4572;7.2;Fragil
4573;10.3;Sin descripcion
4574;1.1;Sin descripcion
4575;5.5;Fragil
4576;7.2;Sin descripcion
4577;6.6;Sin descripcion
4578;7.4;Fragil
4579;5.8;Sin descripcion
4580;5.0;Fragil
4581;7.4;Fragil
4582;2.3;Sin descripcion
4583;6.5;Sin descripcion
4584;6.6;Sin descripcion
4585;1.6;Sin descripcion
4586;2.1;Fragil
4587;8.8;Fragil
4588;3.7;Fragil
4589;6.6;Fragil
4590;6.2;Sin descripcion
4591;5.9;Sin descripcion
4592;8.4;Sin descripcion
4593;4.8;Sin descripcion
4594;4.4;Fragil
4595;8.8;Sin descripcion
4596;3.9;Fragil
4597;2.8;Fragil
4598;1.0;Fragil
4599;4.8;Sin descripcion
4600;1.5;Fragil
4601;2.2;Sin descripcion
4602;7.9;Fragil
4603;3.7;Fragil
4604;8.7;Fragil
4605;5.6;Fragil
4606;8.0;Fragil
4607;4.8;Fragil
4608;3.5;Fragil
4609;3.2;Sin descripcion
4610;1.8;Fragil
4611;2.3;Sin descripcion
4612;8.4;Fragil
4613;5.2;Sin descripcion
4614;5.8;Fragil
4615;2.0;Sin descripcion
4616;6.7;Sin descripcion
4617;1.9;Fragil
4618;7.8;Sin descripcion
4619;3.3;Sin descripcion
4620;2.1;Fragil
4621;5.8;Fragil
4622;9.0;Sin descripcion
4623;9.0;Sin descripcion
4624;7.2;Fragil
4625;10.4;Sin descripcion
4626;3.8;Sin descripcion
4627;3.7;Sin descripcion
4628;9.9;Fragil
4629;8.1;Sin descripcion
4630;7.9;Sin descripcion
4631;2.7;Sin descripcion
4632;1.7;Fragil
4633;1.8;Sin descripcion
4634;2.9;Sin descripcion
4635;9.8;Fragil
4636;3.2;Sin descripcion
4637;3.6;Sin descripcion
4638;8.2;Fragil
4639;1.9;Fragil
4640;6.7;Fragil
4641;6.6;Sin descripcion
4642;8.7;Sin descripcion
4643;7.7;Fragil
4644;5.6;Sin descripcion
4645;3.8;Sin descripcion
4646;6.5;Sin descripcion
4647;7.4;Sin descripcion
4648;8.7;Sin descripcion
4649;5.7;Sin descripcion
4650;7.8;Sin descripcion
4651;3.5;Sin descripcion
4652;1.0;Fragil
4653;2.3;Sin descripcion
4654;7.1;Fragil
4655;7.3;Sin descripcion
4656;6.4;Sin descripcion
4657;5.1;Fragil
4658;1.2;Sin descripcion
4659;10.6;Sin descripcion
4660;2.2;Fragil
4661;4.6;Fragil
4662;9.9;Sin descripcion
4663;2.0;Sin descripcion
4664;6.6;Fragil
4665;5.3;Fragil
4666;3.9;Sin descripcion
4667;8.2;Fragil
4668;6.3;Fragil
4669;8.3;Sin descripcion
4670;7.2;Sin descripcion
4671;5.7;Fragil
4672;7.4;Fragil
4673;5.3;Sin descripcion
4674;3.3;Sin descripcion
4675;10.4;Sin descripcion
4676;10.2;Sin descripcion
4677;9.5;Fragil
4678;5.6;Sin descripcion
4679;4.9;Fragil
4680;4.1;Fragil
4681;9.7;Sin descripcion
4682;3.9;Fragil
4683;3.1;Sin descripcion
4684;7.2;Fragil
4685;1.4;Fragil
4686;3.9;Sin descripcion
4687;8.0;Sin descripcion
4688;4.3;Fragil
4689;1.2;Sin descripcion
4690;10.5;Sin descripcion
4691;7.6;Fragil
4692;10.9;Fragil
4693;9.1;Sin descripcion
4694;2.0;Sin descripcion
4695;9.4;Sin descripcion
4696;4.3;Fragil
4697;10.9;Sin descripcion
4698;3.9;Sin descripcion
4699;9.0;Sin descripcion
4700;3.5;Sin descripcion
4701;6.2;Sin descripcion
4702;6.5;Fragil
4703;3.3;Fragil
4704;10.8;Sin descripcion
4705;9.7;Sin descripcion
4706;3.4;Fragil
4707;3.3;Sin descripcion
4708;9.1;Fragil
4709;6.4;Fragil
4710;3.7;Sin descripcion
4711;10.5;Sin descripcion
4712;3.0;Sin descripcion
4713;9.3;Sin descripcion
4714;10.6;Fragil
4715;2.0;Sin descripcion
4716;1.8;Sin descripcion
4717;2.9;Sin descripcion
4718;3.0;Fragil
4719;5.4;Sin descripcion
4720;10.7;Fragil
4721;8.8;Sin descripcion
4722;1.8;Fragil
4723;7.0;Sin descripcion
4724;2.1;Sin descripcion
4725;1.6;Fragil
4726;2.3;Sin descripcion
4727;4.9;Fragil
4728;10.7;Sin descripcion
4729;6.7;Fragil
4730;7.2;Sin descripcion
