id_producto;nombre;tipo;precio;numero_cajas
890;BESTÅ BURS;living;956000;5
1399;VEBERÖD;living;261600;3
129;NORDLI;dormitorio;1276000;1
248;LIDHULT;dormitorio;4672000;5
3539;PAX;dormitorio;1512000;3
3689;ELVARLI;dormitorio;600000;2
77;RIDABU;dormitorio;80000;5
130;VIKARE;dormitorio;76000;3
853;BESTÅ;living;1976000;2
503;BILLSBRO;dormitorio;28000;5
1460;HENRIKSDAL;living;316000;1
857;LIXHULT;living;71200;1
1474;BERNHARD;living;596000;5
1569;TINGBY / NILSOVE;living;2060000;1
3376;MÖLLARP;living;9600;1
727;BROR;dormitorio;1052000;3
297;EKET;dormitorio;496000;3
1595;FANBYN;living;100000;3
1020;BESTÅ;living;1864000;2
2042;HUSARÖ;living;196000;3
1510;LANEBERG / KARLJAN;living;956000;2
155;BRYNILEN;dormitorio;24000;4
939;BESTÅ / EKET;living;1175200;1
266;JONAXEL;dormitorio;140000;2
295;LACK;dormitorio;15200;3
1442;TROGEN;living;71200;1
737;ALGOT / SKÅDIS;dormitorio;478400;5
1221;BERTIL;living;9120;4
790;IVAR;dormitorio;888000;3
425;KALLAX;dormitorio;60000;2
734;BESTÅ;dormitorio;2108000;3
278;IVAR;dormitorio;28000;1
740;BILLY / MORLIDEN;dormitorio;476000;1
568;IVAR;dormitorio;280000;3
1095;NORRÅKER;living;236000;1
349;KALLAX;dormitorio;476000;1
61;BRIMNES;dormitorio;460000;5
833;BILLY / OXBERG;living;460000;1
487;EKET;dormitorio;140000;5
3169;BEKANT;living;496000;3
231;LYCKSELE MURBO;dormitorio;556000;5
160;SLÄKT;dormitorio;416000;1
2931;BEKANT;living;5291200;1
1223;DALFRED;living;156000;4
976;HAVSTA;living;3664000;3
2543;GRÖNLID;living;1636000;2
521;BROR;dormitorio;452000;3
3687;ELVARLI;dormitorio;1288800;4
885;BESTÅ;living;20000;5
339;OBSERVATÖR;dormitorio;12000;1
1145;GRÖNADAL;living;636000;5
746;IVAR;dormitorio;362400;5
1222;LILLHÖJDEN;living;316000;3
999;BESTÅ;living;792000;5
1019;BESTÅ;living;80000;3
2436;VIMLE;living;3444000;5
562;IVAR;dormitorio;473600;5
104;BRYNE;dormitorio;39200;1
1437;LERHAMN;living;783200;2
460;BAGGANÄS;dormitorio;21600;4
511;BILLSBRO;dormitorio;44000;4
1506;VÄSTANBY/VÄSTANÅ / BERNHARD;living;3436000;3
1249;LIDKULLEN;living;280000;1
1248;KULLABERG;living;140000;4
1543;INGATORP / INGATORP;living;2180000;2
473;EKET;dormitorio;9600;5
899;HAVSTA;living;992000;4
1579;EKEDALEN / ODGER;living;919200;4
809;EKET;living;248800;1
970;HAVSTA;living;716000;4
693;BROR;dormitorio;1068000;4
1612;HEMNES;dormitorio;876000;2
612;KOLBJÖRN;dormitorio;360000;2
1156;MELLTORP / ADDE;living;287200;4
330;OLAUS;dormitorio;116000;2
744;BROR;dormitorio;1076000;1
1576;POÄNG;living;796000;3
643;IVAR;dormitorio;800000;4
1539;NORRÅKER / RÖNNINGE;living;868000;5
280;VITTSJÖ;dormitorio;180000;3
1574;MÖRBYLÅNGA / ODGER;living;3412000;1
205;KONGSFJORD;dormitorio;6684800;4
1115;STENSELE / NORRARYD;living;1072000;5
1355;MÖRBYLÅNGA / BALTSAR;living;3740000;2
211;FLOTTEBO;dormitorio;1276800;4
449;IVAR;dormitorio;276000;1
1011;MALSJÖ;living;1212800;5
1541;LANEBERG / KARLJAN;living;956000;1
99;HEMNES;dormitorio;796000;3
227;LIDHULT;dormitorio;3872800;2
480;ALGOT;dormitorio;7200;3
196;DELAKTIG;dormitorio;396000;3
414;ALGOT;dormitorio;23200;5
95;SÄBÖVIK;dormitorio;1396000;1
17;KULLABERG;living;112000;4
1165;LEIFARNE;living;248000;2
1065;HAVSTA;living;1832000;4
171;GRÄLVIKEN;dormitorio;1596000;5
978;BILLY / MORLIDEN;living;1416000;4
1621;KULLEN;dormitorio;159200;2
1452;EKEDALEN;living;180000;5
1043;IDÅSEN;living;1076000;5
1560;LISABO / RÖNNINGE;living;1660000;2
1465;TINGBY / LEIFARNE;living;1732000;1
2409;VALLENTUNA;living;3683200;4
1462;HENRIKSDAL;living;56000;1
1215;SAKARIAS;living;180000;3
868;MALSJÖ;living;1680000;1
774;KALLRÖR;dormitorio;28000;1
214;LIDHULT;dormitorio;6228000;3
1491;SVENBERTIL;living;80000;1
2092;HUSARÖ;living;396000;2
112;MALM;dormitorio;436000;3
55;LEIRVIK;dormitorio;956000;3
1092;GALANT;living;2512000;5
1409;HENRIKSDAL;living;56000;5
368;VITTSJÖ;dormitorio;392000;3
1236;NISSE;living;39200;5
3278;BRUSALI;living;236000;1
855;EDVALLA;living;20000;2
1380;LEIFARNE;living;220000;2
699;IVAR;dormitorio;702400;2
1527;INGOLF;living;220000;5
919;NANNARP;living;32000;1
1592;EKEDALEN / BERNHARD;living;3020000;3
988;BESTÅ;living;180000;2
1035;KALLVIKEN;living;136000;2
472;ENERYDA;dormitorio;17600;4
1490;MÖRBYLÅNGA / BERNHARD;living;5572000;3
182;NORDLI;dormitorio;556000;4
317;KALLAX;dormitorio;276000;2
608;BESTÅ;dormitorio;476000;3
217;LYCKSELE HÅVET;dormitorio;636000;1
1509;VOLFGANG;living;300000;3
486;KALLAX;dormitorio;444000;3
343;IVAR;dormitorio;352000;4
980;LAPPVIKEN;living;30800;1
132;TUFFING;dormitorio;516000;4
495;HEJNE;dormitorio;28000;3
44;GLENN;living;356000;3
1402;STOLJAN;living;176000;4
563;BESTÅ;dormitorio;1112000;1
573;BILLY / OXBERG;dormitorio;1388000;3
1453;MELLTORP / MARIUS;living;239200;5
401;IVAR;dormitorio;1020000;1
364;EKET;dormitorio;64000;1
1269;VEDBO;living;1076000;4
1166;ODGER;living;316000;2
1599;MÖRBYLÅNGA / ODGER;living;2780000;1
1393;LANGUR;living;320000;4
1230;VIPPÄRT;living;23200;4
1302;MÖRBYLÅNGA / ODGER;living;2780000;4
1213;JUSTINA;living;15200;3
469;EKET;dormitorio;412000;4
761;JONAXEL;dormitorio;536000;3
681;EKET;dormitorio;528800;2
492;EKET;dormitorio;204000;5
452;JONAXEL;dormitorio;412000;2
1088;UPPLEVA;living;159200;3
350;ALGOT;dormitorio;156800;1
904;BESTÅ;living;816000;1
1587;DIETMAR;living;140000;3
1594;NORDVIKEN / LEIFARNE;living;2532000;4
1157;TOSSBERG;living;396000;4
259;JONAXEL;dormitorio;300000;3
887;LIXHULT;living;406400;4
1279;HENRIKSDAL;living;180000;4
497;STUBBARP;dormitorio;28000;1
115;STUVA;dormitorio;1380000;3
173;LAUVIK;dormitorio;2321600;3
1068;BAGGANÄS;living;28000;4
709;IVAR;dormitorio;31200;4
22;JANINGE;living;476000;5
1354;VIMLE;living;1360000;5
1227;POÄNG;living;143200;4
204;BÅTSFJORD;dormitorio;24000;3
1266;LEIFARNE;living;156000;5
